method,backbone,pipeline,candidate_id,source_job_dir,repeat_id,seed,best_epoch,epochs_ran,test_n,num_classes,global_majority_class,global_majority_class_count,global_node_count,majority_class_test_count,majority_baseline_accuracy_pct,test_accuracy_pct,predicted_majority_count,predicted_majority_share_pct,dominant_predicted_class,dominant_predicted_count,dominant_predicted_share_pct,dominant_matches_global_majority,mean_max_probability_pct,correct_predictions,elapsed_sec
LPGNN,gat,figure3_pipeline1,168,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline1.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,12,12357,8,158,1900,5,4,1965,7600,490,25.789473684210527,21.736842105263158,36,1.894736842105263,3,1843,97.0,0,65.11446237564087,413,3.021493673324585
LPGNN,gat,figure3_pipeline1,168,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline1.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,19,12364,123,273,1900,5,4,1965,7600,498,26.210526315789473,25.31578947368421,765,40.26315789473684,3,1076,56.63157894736842,0,26.81877315044403,481,5.428924322128296
LPGNN,gat,figure3_pipeline1,168,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline1.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,26,12371,277,427,1900,5,4,1965,7600,488,25.68421052631579,24.789473684210527,1776,93.47368421052632,4,1776,93.47368421052632,1,26.879987120628357,471,8.476463317871094
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,3,12348,103,253,1900,5,4,1965,7600,537,28.263157894736842,25.894736842105264,918,48.31578947368421,3,978,51.473684210526315,0,23.568570613861084,492,3.1981074810028076
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,10,12355,121,271,1900,5,4,1965,7600,442,23.263157894736842,22.94736842105263,1873,98.57894736842105,4,1873,98.57894736842105,1,25.955522060394287,436,3.275022506713867
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,17,12362,36,186,1900,5,4,1965,7600,480,25.263157894736842,25.894736842105264,1627,85.63157894736842,4,1627,85.63157894736842,1,23.544660210609436,492,2.5010762214660645
PrivGE,gcn,figure3_pipeline2,234,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gcn/use_nfr=false,24,12369,23,173,1900,5,4,1965,7600,467,24.57894736842105,25.157894736842106,861,45.31578947368421,3,1028,54.10526315789474,0,27.354085445404053,478,2.184880256652832
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,1,12346,66,216,1900,5,4,1965,7600,497,26.157894736842106,25.94736842105263,1295,68.15789473684211,4,1295,68.15789473684211,1,25.22977888584137,493,2.222555160522461
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,8,12353,43,193,1900,5,4,1965,7600,487,25.63157894736842,25.0,1788,94.10526315789474,4,1788,94.10526315789474,1,25.81106424331665,475,2.070730686187744
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,15,12360,11,161,1900,5,4,1965,7600,466,24.526315789473685,25.42105263157895,1686,88.73684210526316,4,1686,88.73684210526316,1,33.101120591163635,483,1.57291579246521
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,22,12367,162,312,1900,5,4,1965,7600,534,28.105263157894736,27.842105263157894,1589,83.63157894736842,4,1589,83.63157894736842,1,25.27458965778351,529,3.130331039428711
PrivGE,sage,figure3_pipeline2,252,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,29,12374,127,277,1900,5,4,1965,7600,509,26.789473684210527,26.210526315789473,1647,86.6842105263158,4,1647,86.6842105263158,1,24.6126726269722,498,2.850559711456299
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,6,12351,59,209,1900,5,4,1965,7600,490,25.789473684210527,25.63157894736842,1655,87.10526315789474,4,1655,87.10526315789474,1,36.04336678981781,487,3.891935110092163
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,13,12358,136,286,1900,5,4,1965,7600,481,25.31578947368421,25.210526315789473,1243,65.42105263157895,4,1243,65.42105263157895,1,28.168892860412598,479,5.408572435379028
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,20,12365,50,200,1900,5,4,1965,7600,493,25.94736842105263,23.842105263157894,992,52.21052631578947,4,992,52.21052631578947,1,29.411250352859497,453,3.7799320220947266
PrivGE,gat,figure3_pipeline2,117,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline2.yaml/dataset=actor/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,27,12372,11,161,1900,5,4,1965,7600,462,24.31578947368421,24.210526315789473,1843,97.0,4,1843,97.0,1,83.83378982543945,460,3.476893663406372
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,4,12349,44,194,1900,5,4,1965,7600,486,25.57894736842105,24.0,667,35.10526315789474,3,953,50.1578947368421,0,26.718950271606445,456,2.9126644134521484
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,11,12356,23,173,1900,5,4,1965,7600,495,26.05263157894737,25.736842105263158,1844,97.05263157894737,4,1844,97.05263157894737,1,39.75553512573242,489,2.5757102966308594
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,18,12363,62,212,1900,5,4,1965,7600,486,25.57894736842105,24.36842105263158,1192,62.73684210526316,4,1192,62.73684210526316,1,27.615466713905334,463,3.059203624725342
UPGNet-MBM,gcn,figure3_pipeline3,752,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,25,12370,78,228,1900,5,4,1965,7600,462,24.31578947368421,23.842105263157894,1297,68.26315789473684,4,1297,68.26315789473684,1,28.332436084747314,453,3.209517002105713
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,2,12347,97,247,1900,5,4,1965,7600,483,25.42105263157895,25.36842105263158,1696,89.26315789473684,4,1696,89.26315789473684,1,24.490025639533997,482,3.3196957111358643
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,9,12354,67,217,1900,5,4,1965,7600,516,27.157894736842106,27.0,1809,95.21052631578948,4,1809,95.21052631578948,1,25.80629587173462,513,2.1476902961730957
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,16,12361,72,222,1900,5,4,1965,7600,497,26.157894736842106,24.42105263157895,1401,73.73684210526316,4,1401,73.73684210526316,1,26.36958956718445,464,2.854923725128174
UPGNet-MBM,sage,figure3_pipeline3,750,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,23,12368,155,305,1900,5,4,1965,7600,457,24.05263157894737,24.05263157894737,1611,84.78947368421052,4,1611,84.78947368421052,1,26.112952828407288,457,3.109037160873413
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,0,12345,105,255,1900,5,4,1965,7600,475,25.0,24.42105263157895,684,36.0,3,1215,63.94736842105263,0,24.892359972000122,464,5.859773874282837
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,7,12352,117,267,1900,5,4,1965,7600,509,26.789473684210527,26.05263157894737,1107,58.26315789473684,4,1107,58.26315789473684,1,26.37089192867279,495,5.906218767166138
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,14,12359,78,228,1900,5,4,1965,7600,478,25.157894736842106,24.94736842105263,1805,95.0,4,1805,95.0,1,28.01971435546875,474,4.486468076705933
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,21,12366,44,194,1900,5,4,1965,7600,530,27.894736842105264,25.736842105263158,1127,59.31578947368421,4,1127,59.31578947368421,1,26.706579327583313,489,3.9793288707733154
UPGNet-MBM,gat,figure3_pipeline3,1109,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline3.yaml/dataset=actor/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,28,12373,61,211,1900,5,4,1965,7600,486,25.57894736842105,25.473684210526315,1144,60.21052631578947,4,1144,60.21052631578947,1,25.902321934700012,484,4.795769929885864
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,5,12350,22,172,1900,5,4,1965,7600,536,28.210526315789473,26.736842105263158,1730,91.05263157894737,4,1730,91.05263157894737,1,29.958921670913696,508,2.7652056217193604
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,12,12357,26,176,1900,5,4,1965,7600,490,25.789473684210527,22.105263157894736,45,2.3684210526315788,3,1855,97.63157894736842,0,38.30870985984802,420,2.7109079360961914
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,19,12364,70,220,1900,5,4,1965,7600,498,26.210526315789473,26.31578947368421,1755,92.36842105263158,4,1755,92.36842105263158,1,26.683592796325684,500,3.070734739303589
UPGNet-PM,gcn,figure3_pipeline4,932,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gcn/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=true,26,12371,26,176,1900,5,4,1965,7600,488,25.68421052631579,25.68421052631579,1900,100.0,4,1900,100.0,1,40.25556147098541,488,2.588688373565674
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,3,12348,117,267,1900,5,4,1965,7600,537,28.263157894736842,25.789473684210527,567,29.842105263157894,3,1176,61.89473684210526,0,26.99589431285858,490,2.973388195037842
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,10,12355,58,208,1900,5,4,1965,7600,442,23.263157894736842,24.526315789473685,1363,71.73684210526316,4,1363,71.73684210526316,1,27.509519457817078,466,2.5315873622894287
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,17,12362,228,378,1900,5,4,1965,7600,480,25.263157894736842,24.526315789473685,1409,74.15789473684211,4,1409,74.15789473684211,1,28.890031576156616,466,3.7643580436706543
UPGNet-PM,sage,figure3_pipeline4,1158,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,24,12369,77,227,1900,5,4,1965,7600,467,24.57894736842105,23.63157894736842,1459,76.78947368421052,4,1459,76.78947368421052,1,29.346415400505066,449,2.915771245956421
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,1,12346,60,210,1900,5,4,1965,7600,497,26.157894736842106,24.57894736842105,876,46.10526315789474,3,999,52.578947368421055,0,28.27768623828888,467,4.278876066207886
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,8,12353,267,417,1900,5,4,1965,7600,487,25.63157894736842,25.36842105263158,1755,92.36842105263158,4,1755,92.36842105263158,1,25.313696265220642,482,7.439823150634766
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,15,12360,128,278,1900,5,4,1965,7600,466,24.526315789473685,23.63157894736842,1804,94.94736842105263,4,1804,94.94736842105263,1,28.386545181274414,449,5.702890157699585
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,22,12367,88,238,1900,5,4,1965,7600,534,28.105263157894736,27.894736842105264,1844,97.05263157894737,4,1844,97.05263157894737,1,26.769980788230896,530,4.943935871124268
UPGNet-PM,gat,figure3_pipeline4,1129,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/figure1_heter/actor/gat/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,29,12374,38,188,1900,5,4,1965,7600,509,26.789473684210527,26.31578947368421,1835,96.57894736842105,4,1835,96.57894736842105,1,31.342267990112305,500,4.0250279903411865
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,6,12351,13,163,1900,5,4,1965,7600,490,25.789473684210527,27.473684210526315,1353,71.21052631578948,4,1353,71.21052631578948,1,26.69893503189087,522,2.7270281314849854
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,13,12358,1,151,1900,5,4,1965,7600,481,25.31578947368421,24.105263157894736,1164,61.26315789473684,4,1164,61.26315789473684,1,24.438492953777313,458,1.9038236141204834
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,20,12365,19,169,1900,5,4,1965,7600,493,25.94736842105263,24.473684210526315,1072,56.421052631578945,4,1072,56.421052631578945,1,27.20274031162262,465,2.036635637283325
FeatFree,gcn,featfree,119,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,27,12372,2,152,1900,5,4,1965,7600,462,24.31578947368421,24.526315789473685,1126,59.26315789473684,4,1126,59.26315789473684,1,25.602874159812927,466,1.8669342994689941
FeatFree,sage,featfree,223,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/sage/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false,4,12349,26,176,1900,5,4,1965,7600,486,25.57894736842105,24.526315789473685,1484,78.10526315789474,4,1484,78.10526315789474,1,24.983055889606476,466,1.5208852291107178
FeatFree,sage,featfree,223,/data/hzw/Rethinking_DP_GNN_runtime/rebuttal_experiments/featfree_heter/HOA/actor/sage/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false,11,12356,39,189,1900,5,4,1965,7600,495,26.05263157894737,25.68421052631579,1127,59.31578947368421,4,1127,59.31578947368421,1,25.784602761268616,488,1.809830904006958
